longitude,latitude,feature_code,current,contested,cluster_id,segment
36.391459999999995,47.73878,PPL,CONTESTED,20,0,Cluster 1
31.1356,47.648270000000004,PPL,UA,2,3,Cluster 4
32.99719,46.748979999999996,PPL,RU,4,3,Cluster 4
32.79169,46.84595,PPL,RU,4,3,Cluster 4
31.18437,47.19985,PPL,UA,5,3,Cluster 4
39.78583,49.26528,PPL,RU,6,0,Cluster 1
31.961190000000002,47.33448,PPL,UA,5,3,Cluster 4
36.2,47.26667,PPL,RU,1,3,Cluster 4
37.52963,48.196059999999996,PPL,CONTESTED,1,0,Cluster 1
39.83194,48.83972,PPL,RU,15,0,Cluster 1
37.79483,48.20953,PPL,CONTESTED,1,0,Cluster 1
36.53317,47.95685,PPL,UA,2,3,Cluster 4
30.89183,47.63658,PPL,UA,2,3,Cluster 4
36.00139,47.61719,PPL,CONTESTED,19,0,Cluster 1
36.42929,47.58724,PPL,CONTESTED,20,0,Cluster 1
37.73242,47.404579999999996,PPL,RU,7,0,Cluster 1
31.68828,47.131879999999995,PPL,UA,5,3,Cluster 4
37.54139,47.1153,PPLX,CONTESTED,13,0,Cluster 1
31.785790000000002,46.98349,PPL,UA,6,3,Cluster 4
31.06097,47.685159999999996,PPL,UA,2,3,Cluster 4
31.45123,46.74793,PPL,UA,5,3,Cluster 4
36.68642,47.838359999999994,PPL,UA,2,3,Cluster 4
31.09057,47.314440000000005,PPL,UA,2,3,Cluster 4
31.805909999999997,47.54627,PPL,UA,2,3,Cluster 4
39.23632,49.54568,PPL,RU,5,0,Cluster 1
32.27816,47.40433,PPL,UA,5,3,Cluster 4
31.436429999999998,47.45543,PPL,UA,7,3,Cluster 4
30.633329999999997,50.41667,PPLH,CONTESTED,19,1,Cluster 2
36.287409999999994,47.26215,PPL,RU,1,3,Cluster 4
36.62461,47.80706,PPL,UA,2,3,Cluster 4
35.98827,47.5047,PPL,CONTESTED,19,0,Cluster 1
30.80394,47.43946,PPL,UA,2,3,Cluster 4
31.80568,47.21275,PPL,UA,5,3,Cluster 4
36.53237,47.88644,PPL,UA,2,3,Cluster 4
36.139540000000004,47.318999999999996,PPL,RU,1,3,Cluster 4
32.19897,47.349309999999996,PPL,RU,5,3,Cluster 4
31.183329999999998,47.28333,PPL,UA,2,3,Cluster 4
32.6733,47.058240000000005,PPL,RU,4,3,Cluster 4
35.70789,47.59383,PPL,CONTESTED,19,0,Cluster 1
37.44063,47.56125,PPL,RU,10,0,Cluster 1
39.08486,49.13632,PPL,RU,6,0,Cluster 1
36.49098,47.84813,PPL,UA,11,0,Cluster 1
32.21478,47.66231,PPL,UA,2,3,Cluster 4
31.731070000000003,47.423120000000004,PPL,UA,5,3,Cluster 4
35.2598,47.1247,PPL,RU,3,3,Cluster 4
35.71158,47.1079,PPL,RU,1,3,Cluster 4
32.3587,46.96608,PPL,UA,6,3,Cluster 4
32.737840000000006,46.22874,PPL,RU,7,3,Cluster 4
37.484140000000004,47.853809999999996,PPL,CONTESTED,1,3,Cluster 4
31.72648,47.69048,PPL,UA,2,3,Cluster 4
32.54861,47.03188,PPL,RU,4,3,Cluster 4
36.0582,47.309329999999996,PPL,RU,1,3,Cluster 4
32.45112,47.471940000000004,PPL,UA,5,3,Cluster 4
35.496759999999995,47.2713,PPL,RU,1,3,Cluster 4
39.60333,49.278909999999996,PPL,RU,6,0,Cluster 1
32.04699,47.15655,PPL,UA,6,3,Cluster 4
36.11667,47.55,PPL,RU,1,3,Cluster 4
36.16945,47.26558,PPL,RU,1,3,Cluster 4
31.208740000000002,47.58355,PPL,UA,7,3,Cluster 4
34.742670000000004,47.57719,PPL,RU,1,3,Cluster 4
31.71544,47.44931,PPL,UA,2,3,Cluster 4
36.43567,47.81256,PPL,CONTESTED,20,0,Cluster 1
37.3942,47.561659999999996,PPL,RU,10,0,Cluster 1
31.42837,47.50394,PPL,UA,7,3,Cluster 4
36.28333,47.33333,PPL,RU,1,3,Cluster 4
31.179909999999996,47.323409999999996,PPL,UA,2,3,Cluster 4
31.76006,47.11162,PPL,UA,5,3,Cluster 4
32.325720000000004,46.88084,PPL,UA,6,3,Cluster 4
35.7,46.98333,PPL,RU,1,3,Cluster 4
31.54638,47.363009999999996,PPL,UA,5,3,Cluster 4
32.35962,47.40064,PPL,UA,5,3,Cluster 4
32.20498,47.32196,PPL,RU,5,3,Cluster 4
32.300290000000004,47.114329999999995,PPL,RU,6,3,Cluster 4
36.04907,47.46155,PPL,RU,1,3,Cluster 4
35.26774,47.08495,PPLX,RU,3,3,Cluster 4
34.765609999999995,47.41155,PPL,RU,1,3,Cluster 4
39.62806,49.12781,PPL,RU,6,0,Cluster 1
36.6328,47.78241,PPL,UA,2,3,Cluster 4
36.07908,47.514759999999995,PPL,RU,1,3,Cluster 4
35.822379999999995,47.52715,PPL,CONTESTED,19,0,Cluster 1
31.03333,47.4,PPL,UA,2,3,Cluster 4
38.55035,49.24114,PPL,RU,4,0,Cluster 1
31.96285,46.87192,PPL,UA,7,3,Cluster 4
39.18221,49.7702,PPL,RU,5,0,Cluster 1
39.005829999999996,48.96391,PPLA2,RU,6,0,Cluster 1
34.83559,47.58085,PPL,RU,1,3,Cluster 4
37.34737,47.647690000000004,PPL,UA,6,0,Cluster 1
35.69894,47.54848,PPL,CONTESTED,19,0,Cluster 1
31.6278,47.31262,PPL,UA,5,3,Cluster 4
30.73129,47.662009999999995,PPL,UA,2,3,Cluster 4
37.58484,47.383140000000004,PPL,RU,7,0,Cluster 1
38.13828,49.786770000000004,PPL,RU,15,0,Cluster 1
39.28418,49.13278,PPL,RU,6,0,Cluster 1
31.94562,47.56543,PPL,UA,2,3,Cluster 4
31.9036,47.463,PPL,UA,5,3,Cluster 4
32.448440000000005,47.16832,PPL,RU,5,3,Cluster 4
38.81199,48.91559,PPL,RU,6,0,Cluster 1
32.841190000000005,47.00138,PPL,RU,4,3,Cluster 4
32.00221,47.324490000000004,PPL,UA,5,3,Cluster 4
31.45555,47.28911,PPL,UA,5,3,Cluster 4
35.07205,47.288140000000006,PPL,RU,3,3,Cluster 4
31.439629999999998,47.31881,PPL,UA,5,3,Cluster 4
32.821979999999996,46.89493,PPL,RU,4,3,Cluster 4
31.76972,47.31268,PPLA2,UA,5,3,Cluster 4
36.56994,47.868990000000004,PPL,UA,2,3,Cluster 4
29.8849,50.584379999999996,PPL,CONTESTED,21,1,Cluster 2
36.3546,47.37154,PPL,RU,1,3,Cluster 4
29.75733,50.6656,PPL,CONTESTED,21,1,Cluster 2
31.51407,50.568909999999995,PPL,RU,5,2,Cluster 3
38.60517,49.12788,PPL,CONTESTED,7,0,Cluster 1
35.5,47.56667,PPL,UA,1,3,Cluster 4
34.78441,50.78281,PPL,UA,22,1,Cluster 2
32.03257,51.657740000000004,PPL,CONTESTED,25,1,Cluster 2
31.886879999999998,51.04801,PPLA2,CONTESTED,16,1,Cluster 2
34.829229999999995,50.77463,PPL,UA,22,1,Cluster 2
36.31389,47.19495,PPL,RU,1,3,Cluster 4
39.464909999999996,48.84748,PPL,RU,15,0,Cluster 1
39.47428,48.798559999999995,PPL,RU,15,0,Cluster 1
39.35065,48.79487,PPL,RU,15,0,Cluster 1
38.63778,49.213640000000005,PPL,RU,4,0,Cluster 1
39.82526,49.08651,PPL,RU,6,0,Cluster 1
35.18258,50.461259999999996,PPL,CONTESTED,1,2,Cluster 3
31.721459999999997,47.7636,PPL,UA,2,3,Cluster 4
32.81139,46.72185,PPL,RU,5,3,Cluster 4
35.8998,47.733309999999996,PPL,CONTESTED,19,0,Cluster 1
35.26964,47.0899,PPL,RU,3,3,Cluster 4
36.43823,47.76858,PPL,CONTESTED,20,0,Cluster 1
37.880559999999996,49.92306,PPL,RU,15,0,Cluster 1
37.436679999999996,49.24592,PPL,CONTESTED,12,0,Cluster 1
31.319059999999997,47.418279999999996,PPL,UA,2,3,Cluster 4
30.760070000000002,47.53898,PPLA2,UA,2,3,Cluster 4
30.9804,47.3898,PPL,UA,2,3,Cluster 4
31.261229999999998,47.37058,PPL,UA,2,3,Cluster 4
35.93333,47.1,PPL,RU,1,3,Cluster 4
31.695809999999998,46.64441,PPL,UA,5,3,Cluster 4
34.89815,50.54594,PPL,CONTESTED,1,2,Cluster 3
29.63396,50.48807,PPL,UA,22,1,Cluster 2
31.21163,47.65687,PPL,UA,2,3,Cluster 4
35.450520000000004,47.22359,PPL,RU,1,3,Cluster 4
35.5,47.55,PPL,UA,1,3,Cluster 4
35.86537,47.049659999999996,PPL,RU,1,3,Cluster 4
35.65,47.15,PPL,RU,1,3,Cluster 4
35.68505,47.49577,PPL,CONTESTED,19,0,Cluster 1
36.62258,50.07595,PPL,UA,7,0,Cluster 1
30.08665,50.55939,PPL,RU,1,2,Cluster 3
33.868109999999994,51.62361,PPL,CONTESTED,25,1,Cluster 2
39.86222,49.54472,PPL,RU,5,0,Cluster 1
29.4008,50.447140000000005,PPL,UA,5,2,Cluster 3
37.50375,49.70498,PPL,RU,2,0,Cluster 1
31.55113,46.94416,PPL,UA,6,3,Cluster 4
29.945190000000004,50.69509,PPL,CONTESTED,21,1,Cluster 2
29.598959999999998,50.41616,PPL,UA,22,1,Cluster 2
36.56667,47.73333,PPL,CONTESTED,20,0,Cluster 1
32.32138,47.38527,PPL,UA,5,3,Cluster 4
32.18462,51.841159999999995,PPL,RU,20,1,Cluster 2
31.20593,47.53488,PPL,UA,7,3,Cluster 4
29.720670000000002,50.48491,PPL,UA,22,1,Cluster 2
32.7053,46.73591,PPL,RU,4,3,Cluster 4
34.42372,50.022009999999995,PPL,UA,7,0,Cluster 1
31.992959999999997,46.97625,PPLA,UA,7,3,Cluster 4
32.56283,46.752759999999995,PPL,RU,3,3,Cluster 4
29.92359,50.38776,PPL,RU,19,1,Cluster 2
30.92825,47.41746,PPL,UA,2,3,Cluster 4
32.047940000000004,52.00978,PPL,CONTESTED,25,1,Cluster 2
33.3451,51.697359999999996,PPL,CONTESTED,25,1,Cluster 2
37.56389,49.729440000000004,PPL,RU,2,0,Cluster 1
29.53378,50.2345,PPL,UA,5,2,Cluster 3
37.52556,49.81944,PPL,RU,15,0,Cluster 1
32.49989,46.86253,PPL,RU,3,3,Cluster 4
35.59789,47.20405,PPL,RU,1,3,Cluster 4
36.446709999999996,47.33018,PPL,RU,1,3,Cluster 4
29.63,50.06204,PPL,UA,1,2,Cluster 3
39.84858,49.23533,PPL,RU,6,0,Cluster 1
35.74361,47.04753,PPL,RU,1,3,Cluster 4
36.28265,47.14561,PPL,RU,1,3,Cluster 4
32.9418,51.28792,PPL,CONTESTED,25,1,Cluster 2
36.3425,47.57741,PPL,CONTESTED,21,0,Cluster 1
34.17436,51.5125,PPL,CONTESTED,25,1,Cluster 2
32.42906,47.01959,PPL,UA,5,3,Cluster 4
35.85,47.03333,PPL,RU,1,3,Cluster 4
37.73284,47.42542,PPL,RU,6,0,Cluster 1
29.83134,50.75302,PPL,CONTESTED,21,1,Cluster 2
34.22287,51.48493,PPL,CONTESTED,25,1,Cluster 2
37.65806,50.15917,PPL,RU,15,0,Cluster 1
30.06806,50.57671,PPL,RU,1,2,Cluster 3
39.29891,48.98575,PPL,RU,15,0,Cluster 1
34.72902,50.9644,PPL,CONTESTED,25,1,Cluster 2
34.86271,50.153079999999996,PPL,CONTESTED,25,1,Cluster 2
32.05073,51.80792,PPL,CONTESTED,25,1,Cluster 2
38.56711,49.1083,PPL,CONTESTED,7,0,Cluster 1
39.05295,48.92503,PPL,RU,6,0,Cluster 1
39.26951,48.87312,PPL,RU,15,0,Cluster 1
31.73371,47.71931,PPL,UA,2,3,Cluster 4
32.151959999999995,47.44576,PPL,UA,5,3,Cluster 4
31.63536,47.35842,PPL,UA,5,3,Cluster 4
31.03225,47.32274,PPL,UA,2,3,Cluster 4
35.22207,47.26863,PPLA2,RU,3,3,Cluster 4
32.80833,46.853320000000004,PPL,RU,5,3,Cluster 4
31.42925,46.75998,PPL,UA,5,3,Cluster 4
32.20426,47.10757,PPL,RU,6,3,Cluster 4
29.600170000000002,50.341120000000004,PPL,UA,22,1,Cluster 2
32.109970000000004,46.99447,PPL,UA,6,3,Cluster 4
33.09746,51.34774,PPL,CONTESTED,25,1,Cluster 2
34.81667,50.56667,PPL,CONTESTED,1,2,Cluster 3
37.3933,46.95648,PPL,RU,4,0,Cluster 1
33.26859,50.89115,PPL,RU,2,2,Cluster 3
35.88333,47.25,PPL,RU,1,3,Cluster 4
32.32412,47.58102,PPL,UA,5,3,Cluster 4
32.462790000000005,51.68985,PPL,CONTESTED,25,1,Cluster 2
33.8958,51.48049,PPL,CONTESTED,25,1,Cluster 2
31.74875,46.73281,PPL,UA,5,3,Cluster 4
31.449790000000004,46.75955,PPL,UA,5,3,Cluster 4
32.894859999999994,51.36035,PPL,CONTESTED,25,1,Cluster 2
34.13333,51.435559999999995,PPL,CONTESTED,25,1,Cluster 2
35.00261,50.535940000000004,PPL,CONTESTED,1,2,Cluster 3
34.81537,50.43287,PPL,CONTESTED,1,2,Cluster 3
34.64282,51.005829999999996,PPL,CONTESTED,25,1,Cluster 2
32.251059999999995,47.16757,PPL,RU,6,3,Cluster 4
29.95887,50.48073,PPL,RU,19,1,Cluster 2
29.72168,50.33446,PPL,UA,22,1,Cluster 2
37.51342,47.62506,PPLX,RU,10,0,Cluster 1
30.79715,47.51017,PPL,UA,2,3,Cluster 4
32.35715,47.27535,PPL,RU,5,3,Cluster 4
35.289609999999996,47.11936,PPL,RU,3,3,Cluster 4
31.30964,47.472390000000004,PPL,UA,7,3,Cluster 4
34.70675,50.45284,PPL,CONTESTED,1,2,Cluster 3
31.251009999999997,50.73298,PPL,RU,5,2,Cluster 3
34.40388,50.869,PPL,CONTESTED,25,1,Cluster 2
39.57055,49.5229,PPL,RU,5,0,Cluster 1
37.541309999999996,47.09514,PPL,CONTESTED,13,0,Cluster 1
38.65615,49.17723,PPL,RU,4,0,Cluster 1
37.50544,47.94527,PPLA2,CONTESTED,1,0,Cluster 1
35.95971,47.10024,PPL,RU,1,3,Cluster 4
35.22291,47.10845,PPL,RU,3,3,Cluster 4
36.36207,47.62057,PPL,CONTESTED,21,0,Cluster 1
34.4018,50.15445,PPL,CONTESTED,25,1,Cluster 2
32.3823,47.10712,PPL,RU,5,3,Cluster 4
32.37611,46.88501,PPL,UA,4,3,Cluster 4
32.02133,47.23645,PPL,UA,5,3,Cluster 4
35.71667,47.25,PPL,RU,1,3,Cluster 4
34.80738,50.63219,PPL,CONTESTED,1,2,Cluster 3
31.715809999999998,51.71568,PPL,RU,7,2,Cluster 3
37.48008,50.141329999999996,PPL,RU,15,0,Cluster 1
31.82027,47.597809999999996,PPL,UA,2,3,Cluster 4
38.92045,49.0237,PPL,RU,6,0,Cluster 1
31.94909,47.67049,PPL,UA,2,3,Cluster 4
31.608959999999996,47.622,PPL,UA,7,3,Cluster 4
38.38194,48.88499,PPL,UA,11,0,Cluster 1
29.81649,49.91921,PPL,UA,8,2,Cluster 3
34.55451,50.28015,PPL,CONTESTED,25,1,Cluster 2
37.67281,47.51265,PPL,RU,10,0,Cluster 1
32.05296,47.73319,PPL,UA,2,3,Cluster 4
36.4788,47.678020000000004,PPL,CONTESTED,20,0,Cluster 1
37.38303,47.51275,PPL,RU,10,0,Cluster 1
31.73925,47.46928,PPL,UA,2,3,Cluster 4
35.902229999999996,47.53559,PPL,CONTESTED,19,0,Cluster 1
29.95285,50.110409999999995,PPL,UA,8,2,Cluster 3
39.1,49.16667,PPL,RU,4,0,Cluster 1
32.79397,46.57139,PPL,RU,4,3,Cluster 4
30.46231,50.07639,PPL,UA,11,2,Cluster 3
37.2189,49.1005,PPL,CONTESTED,12,0,Cluster 1
36.16564,50.06354,PPL,CONTESTED,25,1,Cluster 2
29.590999999999998,49.98333,PPLX,UA,1,2,Cluster 3
34.94083,50.92667,PPL,UA,22,1,Cluster 2
32.835,46.26235,PPL,RU,7,3,Cluster 4
31.3548,46.91446,PPL,UA,5,3,Cluster 4
31.316509999999997,46.951840000000004,PPL,UA,5,3,Cluster 4
37.56218,47.6369,PPL,RU,10,0,Cluster 1
32.48141,46.964,PPL,UA,4,3,Cluster 4
35.96313,47.01709,PPL,RU,1,3,Cluster 4
29.86062,50.4551,PPL,UA,22,1,Cluster 2
30.69282,47.62186,PPL,UA,2,3,Cluster 4
31.834459999999996,50.66537,PPL,RU,5,2,Cluster 3
29.859409999999997,51.01462,PPL,RU,4,2,Cluster 3
29.81128,50.464079999999996,PPL,UA,22,1,Cluster 2
34.10716,51.42937,PPL,CONTESTED,25,1,Cluster 2
35.0632,50.4937,PPL,CONTESTED,1,2,Cluster 3
29.83002,50.37723,PPL,UA,22,1,Cluster 2
35.96621,47.76488,PPL,UA,1,3,Cluster 4
35.37605,47.340720000000005,PPL,RU,4,3,Cluster 4
32.19808,47.4169,PPL,UA,5,3,Cluster 4
37.65095,47.09245,PPLX,CONTESTED,13,0,Cluster 1
34.144529999999996,51.79221,PPL,UA,7,1,Cluster 2
34.343090000000004,50.859190000000005,PPL,CONTESTED,25,1,Cluster 2
34.75036,50.19283,PPL,CONTESTED,25,1,Cluster 2
33.19334,51.699040000000004,PPL,CONTESTED,25,1,Cluster 2
32.37236,51.88361,PPL,RU,20,1,Cluster 2
32.25994,46.90775,PPL,UA,6,3,Cluster 4
31.52777,46.98199,PPL,UA,6,3,Cluster 4
32.00652,51.94961,PPL,CONTESTED,25,1,Cluster 2
33.28882,50.46026,PPL,CONTESTED,25,1,Cluster 2
37.32827,47.543690000000005,PPL,RU,10,0,Cluster 1
35.77523,47.249320000000004,PPL,RU,1,3,Cluster 4
29.639229999999998,50.137570000000004,PPL,UA,8,2,Cluster 3
30.17013,50.65406,PPL,CONTESTED,2,2,Cluster 3
31.329459999999997,47.35845,PPL,UA,2,3,Cluster 4
31.3013,47.03768,PPL,UA,5,3,Cluster 4
33.46667,50.73333,PPLX,CONTESTED,25,1,Cluster 2
39.282759999999996,49.3552,PPL,RU,5,0,Cluster 1
36.53264,47.42518,PPL,RU,1,3,Cluster 4
36.641870000000004,49.26827,PPL,RU,7,0,Cluster 1
32.52693,51.59565,PPL,CONTESTED,25,1,Cluster 2
32.39137,47.205290000000005,PPL,RU,5,3,Cluster 4
31.91757,50.84274,PPL,CONTESTED,16,1,Cluster 2
31.8258,51.731609999999996,PPL,CONTESTED,25,1,Cluster 2
30.984679999999997,47.59535,PPL,UA,2,3,Cluster 4
33.184740000000005,50.70192,PPL,RU,2,2,Cluster 3
35.43912,47.52568,PPL,RU,1,3,Cluster 4
39.4477,49.30656,PPL,RU,6,0,Cluster 1
39.20028,49.85083,PPL,RU,5,0,Cluster 1
34.97848,50.39302,PPL,CONTESTED,1,2,Cluster 3
37.17268,47.398509999999995,PPL,RU,6,0,Cluster 1
29.529329999999998,50.15051,PPL,UA,1,2,Cluster 3
38.440940000000005,48.90421,PPL,UA,11,0,Cluster 1
31.956979999999998,51.07843,PPL,CONTESTED,16,1,Cluster 2
33.14097,50.887229999999995,PPL,RU,2,2,Cluster 3
29.811729999999997,50.510670000000005,PPL,UA,22,1,Cluster 2
29.416220000000003,50.0688,PPL,UA,1,2,Cluster 3
35.524809999999995,47.1095,PPL,RU,1,3,Cluster 4
39.59624,49.32547,PPL,RU,6,0,Cluster 1
31.96848,46.731559999999995,PPL,UA,6,3,Cluster 4
31.47011,46.69558,PPL,UA,5,3,Cluster 4
37.87361,49.954440000000005,PPL,RU,15,0,Cluster 1
37.70329,49.79059,PPL,RU,15,0,Cluster 1
38.94361,49.345209999999994,PPL,RU,4,0,Cluster 1
39.25318,48.66408,PPL,RU,6,0,Cluster 1
37.795970000000004,50.02762,PPL,RU,15,0,Cluster 1
31.001459999999998,47.54353,PPL,UA,2,3,Cluster 4
37.59497,47.413779999999996,PPL,RU,10,0,Cluster 1
35.35938,47.20982,PPL,RU,4,3,Cluster 4
37.147529999999996,49.29155,PPL,CONTESTED,12,0,Cluster 1
36.03798,47.52513,PPL,RU,1,3,Cluster 4
35.34435,47.47084,PPL,RU,3,3,Cluster 4
30.520159999999997,50.30445,PPL,CONTESTED,18,1,Cluster 2
39.47234,49.5242,PPL,RU,5,0,Cluster 1
29.899359999999998,50.81734,PPL,RU,4,2,Cluster 3
30.71363,49.99073,PPL,UA,11,2,Cluster 3
31.133329999999997,47.3,PPL,UA,2,3,Cluster 4
32.779340000000005,46.31025,PPL,RU,7,3,Cluster 4
36.53893,47.41356,PPL,RU,1,3,Cluster 4
35.68546,47.24088,PPLX,RU,1,3,Cluster 4
32.136790000000005,47.47576,PPL,UA,5,3,Cluster 4
37.7531,47.1277,PPL,RU,7,0,Cluster 1
34.60925,50.04145,PPL,CONTESTED,25,1,Cluster 2
29.586340000000003,50.31333,PPL,UA,22,1,Cluster 2
37.46334,47.484120000000004,PPL,RU,10,0,Cluster 1
32.46179,51.59125,PPL,CONTESTED,25,1,Cluster 2
34.697540000000004,50.34774,PPL,CONTESTED,25,1,Cluster 2
38.261590000000005,49.93955,PPL,RU,15,0,Cluster 1
35.93571,47.16837,PPL,RU,1,3,Cluster 4
39.73028,49.59111,PPL,RU,5,0,Cluster 1
35.6699,47.23522,PPLX,RU,1,3,Cluster 4
30.5238,50.45466,PPLC,UA,1,2,Cluster 3
30.96633,47.75257,PPL,UA,2,3,Cluster 4
34.65183,50.14438,PPL,CONTESTED,25,1,Cluster 2
37.3282,47.38234,PPL,RU,6,0,Cluster 1
32.64472,47.01097,PPL,RU,4,3,Cluster 4
31.70978,47.63624,PPL,UA,2,3,Cluster 4
31.618859999999998,46.65299,PPL,UA,5,3,Cluster 4
36.66667,47.75,PPL,UA,2,3,Cluster 4
37.593959999999996,49.87385,PPL,RU,15,0,Cluster 1
39.60962,49.39005,PPL,RU,5,0,Cluster 1
38.85735,49.3441,PPL,RU,4,0,Cluster 1
34.32049,51.7964,PPL,UA,7,1,Cluster 2
33.51631,51.728320000000004,PPL,CONTESTED,25,1,Cluster 2
37.615809999999996,49.710029999999996,PPLA2,RU,2,0,Cluster 1
37.28205,49.31283,PPL,CONTESTED,12,0,Cluster 1
32.01382,51.04139,PPL,CONTESTED,16,1,Cluster 2
36.38283,49.98178,PPL,UA,3,0,Cluster 1
32.28875,47.23015,PPL,RU,6,3,Cluster 4
30.6,50.41667,PPLH,CONTESTED,19,1,Cluster 2
31.015220000000003,47.30593,PPL,UA,2,3,Cluster 4
38.44692,49.03328,PPL,CONTESTED,7,0,Cluster 1
31.913729999999997,51.71679,PPL,CONTESTED,25,1,Cluster 2
34.18663,51.72953,PPL,UA,7,1,Cluster 2
31.32868,47.08318,PPL,UA,5,3,Cluster 4
36.15483,47.302459999999996,PPL,RU,1,3,Cluster 4
30.929909999999996,47.36038,PPL,UA,2,3,Cluster 4
38.79984,48.74915,PPL,RU,6,0,Cluster 1
37.561409999999995,49.13834,PPL,CONTESTED,12,0,Cluster 1
37.21667,47.36667,PPL,RU,6,0,Cluster 1
32.10634,51.059740000000005,PPL,CONTESTED,16,1,Cluster 2
31.847309999999997,47.72815,PPL,UA,2,3,Cluster 4
39.43472,49.57111,PPL,RU,5,0,Cluster 1
39.62774,49.45162,PPL,RU,5,0,Cluster 1
29.46544,50.06816,PPL,UA,1,2,Cluster 3
31.8103,46.9582,PPL,UA,6,3,Cluster 4
31.82435,46.73762,PPL,UA,5,3,Cluster 4
35.054,50.548759999999994,PPL,CONTESTED,1,2,Cluster 3
36.74953,49.450390000000006,PPL,RU,7,0,Cluster 1
35.88736,47.60398,PPL,CONTESTED,19,0,Cluster 1
31.733179999999997,47.07241,PPL,UA,6,3,Cluster 4
39.325559999999996,49.45389,PPL,RU,5,0,Cluster 1
36.775059999999996,49.43757,PPL,RU,7,0,Cluster 1
30.50583,50.24129,PPL,CONTESTED,18,1,Cluster 2
37.4786,47.333870000000005,PPL,RU,7,0,Cluster 1
35.90363,47.7049,PPL,CONTESTED,19,0,Cluster 1
29.433329999999998,50.36667,PPL,UA,5,2,Cluster 3
36.67161,47.93435,PPL,UA,2,3,Cluster 4
31.78408,50.94735,PPL,CONTESTED,16,1,Cluster 2
31.7,46.76667,PPL,UA,5,3,Cluster 4
39.82501,48.85435,PPL,RU,15,0,Cluster 1
35.1969,47.07817,PPL,RU,3,3,Cluster 4
30.566670000000002,50.0,PPL,UA,11,2,Cluster 3
39.516940000000005,49.66944,PPL,RU,5,0,Cluster 1
30.673990000000003,50.07978,PPL,UA,11,2,Cluster 3
32.994890000000005,51.2657,PPL,CONTESTED,25,1,Cluster 2
30.55095,49.992329999999995,PPL,UA,11,2,Cluster 3
37.75502,49.94577,PPL,RU,15,0,Cluster 1
31.39593,46.82297,PPL,UA,5,3,Cluster 4
32.7715,46.13153,PPL,RU,7,3,Cluster 4
37.19959,47.48749,PPL,RU,10,0,Cluster 1
37.44138,47.40719,PPL,RU,10,0,Cluster 1
32.83333,46.16667,PPL,RU,7,3,Cluster 4
36.566140000000004,47.613609999999994,PPL,CONTESTED,20,0,Cluster 1
32.76667,46.25,PPL,RU,7,3,Cluster 4
32.12664,47.46485,PPL,UA,5,3,Cluster 4
37.07121,47.015809999999995,PPL,RU,4,0,Cluster 1
31.249029999999998,46.86308,PPL,UA,5,3,Cluster 4
31.03333,47.15,PPL,UA,2,3,Cluster 4
32.95159,46.142759999999996,PPL,RU,7,3,Cluster 4
37.63013,47.14908,PPLX,RU,7,0,Cluster 1
39.84945,48.8558,PPL,RU,15,0,Cluster 1
30.57747,50.014359999999996,PPL,UA,11,2,Cluster 3
30.907790000000002,50.51512,PPL,CONTESTED,16,1,Cluster 2
37.27667,49.27905,PPL,CONTESTED,12,0,Cluster 1
29.568070000000002,50.23884,PPL,UA,22,1,Cluster 2
31.88014,46.81038,PPL,UA,7,3,Cluster 4
31.146109999999997,47.54136,PPL,UA,7,3,Cluster 4
35.794959999999996,47.109770000000005,PPL,RU,1,3,Cluster 4
32.568690000000004,51.72245,PPL,CONTESTED,25,1,Cluster 2
39.16583,49.86278,PPL,RU,5,0,Cluster 1
30.061590000000002,50.51447,PPL,RU,1,2,Cluster 3
29.772709999999996,50.26043,PPL,UA,22,1,Cluster 2
29.76424,49.97231,PPL,UA,8,2,Cluster 3
38.27308,49.85003,PPL,RU,15,0,Cluster 1
29.62071,50.35638,PPL,UA,22,1,Cluster 2
31.074720000000003,47.5804,PPL,UA,2,3,Cluster 4
29.977490000000003,51.107690000000005,PPL,RU,4,2,Cluster 3
30.0135,49.98257,PPL,UA,8,2,Cluster 3
37.4943,49.73692,PPL,RU,2,0,Cluster 1
32.029990000000005,47.67337,PPL,UA,2,3,Cluster 4
31.73563,47.267590000000006,PPL,UA,5,3,Cluster 4
35.61667,47.31667,PPLX,RU,1,3,Cluster 4
32.21949,46.88586,PPL,UA,6,3,Cluster 4
32.26052,51.702890000000004,PPL,RU,20,1,Cluster 2
32.223859999999995,47.28798,PPL,RU,5,3,Cluster 4
29.542479999999998,50.32847,PPL,UA,22,1,Cluster 2
32.85903,46.49933,PPL,RU,4,3,Cluster 4
35.334740000000004,47.184290000000004,PPL,RU,4,3,Cluster 4
34.72168,50.913920000000005,PPL,UA,22,1,Cluster 2
36.18333,47.85,PPL,UA,11,0,Cluster 1
31.09201,47.68005,PPL,UA,2,3,Cluster 4
32.248129999999996,51.76877,PPLA2,RU,20,1,Cluster 2
34.474740000000004,51.02062,PPL,CONTESTED,25,1,Cluster 2
31.910009999999996,46.89671,PPL,UA,7,3,Cluster 4
29.734640000000002,50.5535,PPL,UA,22,1,Cluster 2
29.49128,50.12684,PPL,UA,1,2,Cluster 3
29.535809999999998,50.0953,PPL,UA,1,2,Cluster 3
31.65588,47.19122,PPL,UA,5,3,Cluster 4
29.890240000000002,50.409659999999995,PPL,UA,22,1,Cluster 2
