date,longitude,latitude,a_rus_pred,t_airstrike_pred,t_armor_pred,t_raid_pred,t_cyber_pred,t_artillery_pred,t_milcas_pred,region
20220401,30.213,51.272,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220401,29.343,50.759,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220401,29.919,50.064,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220401,35.432,48.309,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220401,31.125,50.705,1.0,1.0,0.0,0.0,0.0,0.0,0.0,center
20220401,32.545,46.695,1.0,0.0,0.0,1.0,0.0,0.0,0.0,south
20220401,38.377,48.634,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220402,35.046,48.465,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220402,38.42,48.913,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220402,33.253,47.722,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220402,36.35,50.01,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220402,38.398,48.895,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220402,38.492,48.737,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220402,35.432,48.309,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220402,30.313,50.18,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220402,33.778,49.732,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220402,33.443,47.945,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220402,33.312,47.08,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220402,38.564,48.901,1.0,1.0,0.0,0.0,0.0,0.0,0.0,east
20220402,33.611,49.966,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220402,36.842,49.451,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220402,27.069,50.18,1.0,0.0,0.0,0.0,1.0,1.0,0.0,west
20220403,33.482,46.558,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220403,33.312,47.08,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220403,33.41,49.065,1.0,0.0,0.0,0.0,1.0,0.0,0.0,center
20220403,34.551,49.59,1.0,0.0,0.0,0.0,1.0,0.0,0.0,center
20220403,29.158,51.219,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220403,33.618,49.966,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220403,32.979,47.112,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220403,36.244,50.018,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220403,33.468,49.169,1.0,0.0,0.0,0.0,1.0,0.0,0.0,center
20220403,33.253,47.722,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220403,36.35,50.01,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220403,30.01,51.013,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220403,38.564,48.901,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220403,36.505,49.615,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220403,30.626,50.388,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220403,31.546,46.614,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220404,36.107,50.113,1.0,0.0,0.0,1.0,0.0,1.0,1.0,east
20220404,30.755,51.522,1.0,0.0,0.0,0.0,1.0,0.0,0.0,center
20220404,36.842,49.451,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220404,35.046,48.465,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220404,36.33,50.003,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220404,36.28,49.945,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220404,36.122,50.107,1.0,0.0,0.0,1.0,0.0,1.0,1.0,east
20220404,31.871,47.054,1.0,0.0,0.0,0.0,1.0,0.0,0.0,south
20220404,36.792,49.477,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220404,36.281,49.944,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220404,36.633,48.336,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220404,36.201,50.053,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220404,30.757,46.481,1.0,0.0,0.0,1.0,0.0,0.0,0.0,south
20220404,30.522,50.455,1.0,0.0,0.0,1.0,0.0,1.0,0.0,center
20220404,34.971,50.481,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220404,30.626,50.388,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220404,36.679,49.835,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220404,36.06,49.82,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220405,37.737,48.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220405,37.803,48.016,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220405,33.443,47.945,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220405,36.679,49.835,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220405,36.107,50.113,1.0,0.0,0.0,1.0,0.0,1.0,1.0,east
20220405,37.749,48.135,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220405,33.659,47.577,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220405,36.691,49.834,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220405,37.027,48.904,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220405,32.056,46.942,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220405,32.051,46.947,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220405,36.28,49.945,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220405,36.122,50.107,1.0,0.0,0.0,1.0,0.0,1.0,1.0,east
20220406,35.373,46.842,1.0,1.0,0.0,0.0,0.0,0.0,0.0,south
20220406,37.541,47.097,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220406,35.37,46.848,1.0,1.0,0.0,0.0,0.0,0.0,0.0,south
20220406,36.283,50.101,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220406,37.248,47.779,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220406,38.49,48.953,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220406,24.903,49.808,1.0,0.0,0.0,0.0,0.0,1.0,1.0,west
20220407,36.842,49.451,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220407,36.231,49.992,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220407,35.259,48.638,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220407,36.831,49.45,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220407,35.546,48.331,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220407,30.232,50.24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,center
20220407,31.334,49.251,1.0,1.0,0.0,0.0,0.0,0.0,0.0,center
20220407,36.315,48.888,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220407,38.42,48.913,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220408,35.046,48.465,1.0,1.0,0.0,0.0,0.0,1.0,0.0,south
20220408,35.373,46.842,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220408,31.299,51.491,1.0,1.0,0.0,1.0,0.0,0.0,0.0,center
20220408,33.369,47.837,1.0,1.0,0.0,0.0,0.0,1.0,0.0,south
20220408,35.368,46.849,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220408,31.299,51.491,1.0,1.0,0.0,1.0,0.0,0.0,0.0,center
20220408,37.248,47.779,1.0,0.0,0.0,1.0,0.0,0.0,0.0,east
20220408,37.747,48.134,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220408,36.107,50.113,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220408,38.519,48.693,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220409,31.299,51.491,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220409,31.249,51.706,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220409,37.542,48.726,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220409,31.384,51.53,1.0,1.0,0.0,0.0,0.0,1.0,0.0,center
20220409,33.611,49.966,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220409,28.476,50.64,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220409,24.173,50.724,1.0,0.0,0.0,0.0,0.0,1.0,0.0,west
20220410,36.33,49.835,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220410,38.414,49.065,1.0,0.0,0.0,1.0,0.0,0.0,0.0,east
20220410,38.489,48.947,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220410,30.313,50.18,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220410,33.482,46.558,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220410,32.266,48.511,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220410,34.551,49.59,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220410,33.611,49.966,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220410,37.248,47.779,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220410,36.842,49.451,1.0,0.0,0.0,0.0,0.0,1.0,1.0,east
20220411,31.994,46.976,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220411,36.505,49.615,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220411,36.842,49.451,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220411,24.903,49.808,1.0,0.0,0.0,0.0,0.0,1.0,0.0,west
20220411,36.107,50.113,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220411,31.986,46.974,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220411,36.126,49.959,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220411,36.154,50.207,1.0,0.0,0.0,1.0,0.0,1.0,1.0,east
20220411,36.337,50.026,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220411,35.103,48.358,1.0,1.0,0.0,0.0,0.0,1.0,0.0,south
20220411,38.496,48.945,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220411,35.095,48.443,1.0,1.0,0.0,0.0,0.0,0.0,0.0,south
20220411,36.33,49.835,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220411,26.987,49.423,1.0,1.0,0.0,0.0,0.0,0.0,0.0,west
20220411,28.476,50.64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,center
20220411,26.252,50.62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,west
20220412,37.803,48.016,1.0,0.0,0.0,1.0,0.0,1.0,0.0,east
20220412,38.42,48.913,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220412,37.355,48.143,1.0,0.0,0.0,1.0,0.0,1.0,0.0,east
20220412,36.181,49.982,1.0,0.0,0.0,1.0,0.0,1.0,0.0,east
20220412,36.177,49.981,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220412,38.443,48.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220412,32.615,46.64,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220412,22.718,48.442,1.0,0.0,1.0,0.0,0.0,0.0,0.0,west
20220412,26.987,49.423,1.0,0.0,0.0,0.0,1.0,0.0,0.0,west
20220413,36.505,49.615,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220413,26.987,49.423,1.0,0.0,0.0,0.0,0.0,1.0,0.0,west
20220413,36.195,49.898,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220413,37.587,47.141,1.0,0.0,0.0,0.0,1.0,0.0,0.0,east
20220413,27.043,49.69,1.0,0.0,0.0,0.0,0.0,1.0,0.0,west
20220413,33.381,46.762,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220413,37.355,48.143,1.0,0.0,0.0,1.0,0.0,1.0,0.0,east
20220413,36.181,49.982,1.0,0.0,0.0,1.0,0.0,1.0,0.0,east
20220414,30.524,50.45,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220414,31.299,51.491,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220414,37.675,47.955,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220414,33.295,52.351,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220414,37.391,48.832,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220414,35.82,47.527,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220414,38.37,49.026,1.0,0.0,1.0,0.0,0.0,0.0,0.0,east
20220414,22.289,48.625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,west
20220414,26.987,49.423,1.0,1.0,0.0,0.0,0.0,0.0,0.0,west
20220414,28.469,49.233,1.0,1.0,0.0,0.0,0.0,0.0,0.0,center
20220414,31.34,50.42,1.0,1.0,0.0,0.0,0.0,1.0,0.0,center
20220414,38.221,49.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220415,31.299,51.491,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220415,37.749,48.13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220415,36.435,47.883,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220415,37.572,48.769,1.0,0.0,0.0,0.0,0.0,1.0,1.0,east
20220415,31.611,51.89,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220415,35.101,48.359,1.0,0.0,0.0,0.0,1.0,0.0,0.0,south
20220415,30.213,50.553,1.0,0.0,0.0,1.0,0.0,0.0,0.0,center
20220415,34.803,50.912,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220416,30.527,50.449,1.0,1.0,0.0,0.0,0.0,0.0,0.0,center
20220416,30.439,50.491,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220416,38.221,49.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220416,36.34,49.995,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220416,32.021,46.957,1.0,0.0,0.0,1.0,0.0,1.0,0.0,south
20220416,32.022,46.957,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220416,30.582,50.364,1.0,1.0,0.0,0.0,0.0,0.0,0.0,center
20220416,31.781,52.106,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220416,32.034,46.953,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220416,36.808,49.469,1.0,1.0,0.0,0.0,0.0,0.0,0.0,east
20220416,35.278,47.44,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220416,38.239,49.045,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220416,30.442,50.382,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220416,33.778,49.732,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220416,37.859,48.13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220416,37.737,48.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220416,36.276,47.476,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220417,32.615,46.64,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220417,35.046,48.465,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220417,35.709,47.255,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220417,31.994,46.976,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220417,34.551,49.59,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220417,32.266,48.511,1.0,0.0,0.0,0.0,0.0,1.0,1.0,center
20220417,38.42,48.913,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220417,33.778,49.732,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220417,33.654,47.59,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220417,35.719,47.234,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220417,32.018,46.957,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220417,33.402,49.198,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220417,33.116,48.67,1.0,0.0,0.0,0.0,0.0,1.0,1.0,center
20220417,38.441,48.893,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220417,34.523,49.559,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220417,30.245,50.52,1.0,1.0,0.0,0.0,0.0,0.0,0.0,center
20220417,33.443,47.945,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220417,38.221,49.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220417,30.79,50.511,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220418,38.519,48.693,1.0,0.0,0.0,1.0,0.0,1.0,0.0,east
20220418,39.308,48.574,1.0,0.0,0.0,1.0,0.0,1.0,0.0,east
20220418,36.107,50.113,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220418,35.709,47.255,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220418,34.551,49.59,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220418,38.515,48.689,1.0,0.0,0.0,1.0,0.0,1.0,0.0,east
20220418,36.231,49.99,1.0,0.0,0.0,1.0,0.0,1.0,0.0,east
20220418,36.224,49.985,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220418,36.123,50.103,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220418,33.654,47.59,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220418,35.719,47.234,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220418,32.018,46.957,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220418,33.402,49.198,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220418,32.004,51.355,1.0,1.0,0.0,0.0,0.0,0.0,0.0,center
20220418,31.546,46.614,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220418,35.778,47.569,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220419,37.737,48.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220419,38.221,49.05,1.0,1.0,0.0,1.0,0.0,0.0,1.0,east
20220419,32.05,46.946,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220419,37.744,48.132,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220419,38.18,49.033,1.0,1.0,0.0,1.0,0.0,0.0,1.0,east
20220419,24.002,49.837,1.0,0.0,0.0,0.0,0.0,1.0,1.0,west
20220419,33.482,46.558,1.0,1.0,0.0,0.0,0.0,0.0,0.0,south
20220419,38.42,48.913,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220419,37.248,47.779,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220419,32.438,47.407,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220420,32.438,47.407,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220420,31.994,46.976,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220420,37.846,48.396,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220420,36.231,49.992,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220420,37.584,48.739,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220420,37.541,47.097,1.0,1.0,0.0,0.0,0.0,0.0,0.0,east
20220420,35.778,47.569,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220420,32.438,47.405,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220420,37.765,48.053,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220420,37.853,48.395,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220420,36.34,50.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220420,37.416,47.704,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220420,32.429,47.402,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220420,32.041,46.937,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220420,37.621,47.108,1.0,1.0,0.0,0.0,0.0,0.0,0.0,east
20220420,37.505,47.938,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220420,35.306,47.796,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220420,32.05,46.946,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220420,28.659,50.255,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220421,38.903,49.159,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220421,32.438,47.407,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220421,37.846,48.396,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220421,33.643,47.566,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220421,32.044,46.929,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220421,38.486,48.737,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220421,32.438,47.405,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220421,37.765,48.053,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220421,37.853,48.395,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220421,36.34,50.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220421,37.416,47.704,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220421,32.429,47.402,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220421,36.262,50.081,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220422,31.994,46.976,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220422,32.615,46.64,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220422,37.737,48.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220422,38.37,49.026,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220422,32.036,46.947,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220422,35.327,48.634,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220422,36.073,50.39,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220422,37.785,48.153,1.0,1.0,0.0,0.0,0.0,0.0,0.0,east
20220422,32.021,46.954,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220422,37.765,48.131,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220422,38.351,48.964,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220422,37.606,48.852,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220423,37.613,47.297,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220423,37.248,47.779,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220423,37.606,48.852,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220423,35.778,47.569,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220423,35.799,47.584,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220423,37.822,48.964,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220423,39.308,48.574,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220423,38.49,48.953,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220423,38.42,48.913,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220423,38.37,49.026,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220423,36.231,49.991,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220423,32.091,46.743,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220423,35.338,47.902,1.0,0.0,0.0,0.0,0.0,1.0,1.0,south
20220423,30.23,50.241,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220423,37.244,47.775,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220423,37.602,48.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220423,35.91,47.977,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220423,37.805,48.99,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220423,38.362,49.017,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220423,32.036,46.947,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220423,35.327,48.634,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220423,36.073,50.39,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220423,38.003,48.306,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220423,36.842,49.451,1.0,1.0,0.0,0.0,0.0,0.0,0.0,east
20220424,31.299,51.491,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220424,37.747,48.134,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220424,37.803,48.016,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220424,38.367,48.631,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220424,31.978,46.99,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220424,37.757,48.136,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220424,37.812,48.982,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220424,38.359,48.627,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220424,30.265,50.58,1.0,0.0,0.0,0.0,1.0,0.0,0.0,center
20220424,36.679,49.835,1.0,0.0,0.0,0.0,0.0,1.0,1.0,east
20220424,37.606,48.852,1.0,0.0,0.0,1.0,0.0,0.0,0.0,east
20220424,33.392,47.91,1.0,0.0,0.0,1.0,0.0,0.0,0.0,south
20220425,35.139,47.838,1.0,0.0,0.0,0.0,0.0,1.0,1.0,south
20220425,37.737,48.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220425,35.87,48.532,1.0,1.0,0.0,0.0,0.0,1.0,0.0,south
20220425,31.299,51.491,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220425,37.701,48.168,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220425,31.999,46.977,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220425,36.72,49.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220425,34.211,51.271,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220425,35.849,48.543,1.0,1.0,0.0,0.0,0.0,1.0,0.0,south
20220425,31.978,46.99,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220425,38.367,48.631,1.0,0.0,0.0,0.0,0.0,1.0,0.0,east
20220425,28.686,48.921,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220425,26.247,50.62,1.0,0.0,0.0,0.0,0.0,1.0,0.0,west
20220426,31.994,46.976,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220426,34.124,51.106,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220426,28.469,49.233,1.0,1.0,0.0,0.0,0.0,1.0,0.0,center
20220426,31.984,46.99,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220426,34.292,51.157,1.0,0.0,0.0,0.0,0.0,1.0,0.0,center
20220426,33.646,47.565,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220426,24.61,49.927,1.0,0.0,0.0,0.0,0.0,1.0,0.0,west
20220426,28.831,49.709,1.0,1.0,0.0,0.0,0.0,1.0,0.0,center
20220426,33.244,47.753,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220426,35.767,47.179,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
20220426,35.373,46.842,1.0,0.0,0.0,0.0,0.0,1.0,0.0,south
